category,brand,title,price,layout,mount,hall_effect,hotswap,case_material,backlight,connectivity,screen,knob
premium,Keychron,Keychron K1 SE Japan Version 5,59.0,80%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K1 SE US,79.0,80%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K1 SE Version 5,59.0,80%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K1 Version 5,56.0,80%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K1 Version 5 US,105.0,80%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K1 Version 6,84.0,80%,Top Mount,1,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K1 Version 6 US,91.0,80%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K10,59.0,100%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K10 ES,100.0,100%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K10 France ISOFR,87.0,100%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K10 German ISODE,125.0,100%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K10 Max,95.0,100%,PCB Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Keychron,Keychron K10 Pro,87.0,100%,Tray Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Keychron,Keychron K10 Pro Russian RU,102.0,100%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Keychron,Keychron K10 Pro US,95.0,100%,PCB Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Keychron,Keychron K10 UK,125.0,100%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K10 US,95.0,100%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K10 V2,94.0,100%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K10 Version 2 US,100.0,100%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K11 Max,89.0,65%,PCB Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron K11 Pro Alice,75.0,65%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron K11 Pro Alice US,110.0,65%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron K12,39.0,60%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K12 Laser Etched,89.0,60%,Plate Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K12 Pro,67.0,60%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K12 US,71.0,60%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K13 Max,89.0,80%,PCB Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K13 Max US,114.0,80%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K13 Pro,67.0,80%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K13 Pro US,95.0,80%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K14,52.0,70%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K14 Pro,67.0,70%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K14 Pro US,91.0,70%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K15 Max Alice,99.0,75%,PCB Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K15 Pro Alice,75.0,75%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron K15 Pro Alice US,110.0,75%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron K17 Max,94.0,96%,PCB Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron K17 Pro,71.0,96%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron K17 Pro US,114.0,96%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K2 France ISOFR Version 2,79.0,75%,Unknown,0,0,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K2 German ISODE Version 2,49.0,75%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K2 HE,129.0,75%,Tray Mount,1,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron K2 HE ISODE HallEffect,135.0,Unknown,Unknown,1,1,Metal (likely Aluminium),0,Wireless,0,0
premium,Keychron,Keychron K2 HE Japan,139.0,75%,Tray Mount,1,1,Metal (likely Aluminium),0,Wireless,0,1
premium,Keychron,Keychron K2 HE Wood,140.0,75%,Plate Mount,1,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K2 Max,94.0,75%,PCB Mount,1,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K2 NonBacklight,52.0,75%,Tray Mount,0,1,Metal (likely Aluminium),0,Wireless,0,0
premium,Keychron,Keychron K2 NonBacklight US,85.0,75%,Unknown,0,1,Metal (likely Aluminium),0,Wireless,0,0
premium,Keychron,Keychron K2 Nordic Version 2,49.0,75%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K2 Pro,67.0,75%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K2 Pro US,83.0,75%,PCB Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K2 Spanish ISOES Version 2,103.0,75%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K2 UK Version 2,49.0,75%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K2 Version 2,44.0,75%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K2 Version 2 US,87.0,75%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K2 Version 3,89.0,75%,PCB Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K3,63.0,75%,Plate Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K3 Max,89.0,75%,Plate Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K3 Max US,110.0,75%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K3 NonBacklight UltraSlim Version 2,56.0,75%,Tray Mount,0,1,Metal (likely Aluminium),0,Wireless,0,0
premium,Keychron,Keychron K3 NonBacklight UltraSlim Version 2 US,90.0,75%,Unknown,0,1,Metal (likely Aluminium),0,Wireless,0,0
premium,Keychron,Keychron K3 Pro,83.0,75%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K3 Pro Russian RU,100.0,75%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K3 Pro US,110.0,75%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K3 Ultraslim ES Version 2,95.0,75%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K3 Ultraslim FRISO,83.0,75%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K3 Ultraslim German ISODE Version 2,87.0,75%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K3 Ultraslim Japan Version 2,59.0,75%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K3 Ultraslim Nordic Version 2,74.0,75%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K3 Ultraslim Russian RU Version 2,83.0,75%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K3 Ultraslim Spanish Version 2,64.0,75%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K3 Ultraslim UK Version 2,64.0,75%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K3 Ultraslim US Version 2,83.0,75%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K3 Ultraslim Version 2,44.0,75%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K3 V3,84.0,75%,Top Mount,1,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K3 Version 3 US,100.0,75%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K4 German ISODE Version 2,59.0,96%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K4 HE,134.0,96%,Tray Mount,1,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K4 Max,99.0,96%,PCB Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Keychron,Keychron K4 Nordic Version 2,67.0,96%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K4 Pro,87.0,96%,Tray Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Keychron,Keychron K4 Pro US,105.0,96%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Keychron,Keychron K4 Spanish ISOES Version 2,125.0,96%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K4 UK Version 2,59.0,96%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K4 US Version 2,75.0,96%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K4 V2 Laser Etched,92.0,96%,Plate Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K4 Version 2,59.0,96%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K4 Version 3,94.0,96%,Tray Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Keychron,Keychron K4 Version 3US,100.0,96%,Unknown,0,1,Metal (likely Aluminium),1,Unknown,0,0
premium,Keychron,Keychron K5,74.0,100%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K5 Max,94.0,100%,PCB Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K5 Max US,114.0,100%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K5 Pro,87.0,100%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K5 Pro Russian RU,109.0,100%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K5 Pro US,114.0,100%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K5 SE,63.0,100%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K5 SE Japan,59.0,100%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K5 SE UltraSlim US,110.0,100%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K5 UltraSlim US,115.0,100%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K5 V2,89.0,100%,PCB Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K6,52.0,65%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K6 German ISODE,69.0,65%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K6 Laser Etched,87.0,65%,Plate Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K6 NonBacklight,52.0,65%,Tray Mount,0,1,Metal (likely Aluminium),0,Wireless,0,0
premium,Keychron,Keychron K6 NonBacklight US,85.0,65%,Unknown,0,1,Metal (likely Aluminium),0,Wireless,0,0
premium,Keychron,Keychron K6 Nordic,69.0,65%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K6 Pro,67.0,65%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K6 Pro Japan,91.0,65%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K6 Pro Russian,91.0,65%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K6 Pro Russian RU,109.0,65%,PCB Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K6 Pro US,87.0,65%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K6 UK,59.0,65%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K6 US,83.0,65%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K7 Max,89.0,65%,PCB Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K7 Max US,110.0,65%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K7 Pro,83.0,65%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K7 Pro US,110.0,65%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K7 Ultraslim,63.0,65%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K7 Ultraslim German ISODE,63.0,65%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K7 Ultraslim Nordic,63.0,65%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K7 Ultraslim UK,63.0,65%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K7 Ultraslim US,100.0,65%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K8,59.0,80%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K8 German ISODE,59.0,80%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K8 Japan,79.0,80%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K8 Max,94.0,80%,PCB Mount,1,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K8 NonBacklight,52.0,80%,Tray Mount,0,1,Metal (likely Aluminium),0,Wireless,0,0
premium,Keychron,Keychron K8 NonBacklight US,85.0,80%,Unknown,0,1,Metal (likely Aluminium),0,Wireless,0,0
premium,Keychron,Keychron K8 Nordic,79.0,80%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K8 Pro,59.0,80%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K8 Pro Japan,91.0,80%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K8 Pro US,95.0,80%,PCB Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K8 Russian RU,97.0,80%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K8 Spanish ES,124.0,80%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K8 UK,79.0,80%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K8 US,79.0,80%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K8 V2,89.0,80%,PCB Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K8 Version 2 US,95.0,80%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K9 Pro,67.0,60%,Tray Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron K9 Pro US,110.0,60%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron Keychon V10 Max Alice,84.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,0,1
premium,Keychron,Keychron Lemokey L1,177.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Lemokey L3,177.0,80%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Lemokey L3 US,177.0,80%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Lemokey L4,184.0,80%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron Lemokey L5 HE,209.0,75%,Gasket Mount,1,1,Unspecified(likely ABS plastic),0,Wireless,0,1
premium,Keychron,Keychron Lemokey P1,104.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Lemokey P1 HE,169.0,75%,Gasket Mount,1,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Keychron,Keychron OnePlus Pro Winter Bonfire,204.0,75%,Plate Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q0 Max Number Pad,119.0,Unknown,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q0 Max Numpad,99.0,Unknown,Plate Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q0 Number Pad,59.0,60%,Tray Mount,0,1,Metal (likely Aluminium),1,Wired,0,0
premium,Keychron,Keychron Q0 Numpad,74.0,Unknown,Plate Mount,0,1,Metal (likely Aluminium),1,Wired,0,0
premium,Keychron,Keychron Q0 Plus Number Pad,82.0,60%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q0 Plus Number Pad PCB,2250.0,Unknown,Unknown,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Keychron,Keychron Q0 Plus Numpad,84.0,Unknown,Plate Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q1,104.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q1 HE,199.0,75%,Gasket Mount,1,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q1 HE Japan,239.0,75%,Gasket Mount,1,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q1 HE US,210.0,75%,Unknown,1,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q1 Japan,139.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q1 Max,189.0,75%,Gasket Mount,1,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q1 Max Japan,229.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q1 Max US,201.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q1 Pro,151.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q1 Pro US,164.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q1 US Version 2,140.0,75%,Unknown,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q1 V1,89.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q1 V2,109.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q10 Alice,129.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q10 Alice Russian RU,149.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q10 Alice US,168.0,75%,Unknown,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q10 Max Alice,219.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q10 Max Alice US,220.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q10 Pro Alice,159.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q10 Pro Alice US,181.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q11,184.0,Unknown,Tray Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q11 US,197.0,Unknown,Unknown,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q12,129.0,96%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q12 Max,199.0,96%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q12 US,197.0,96%,Unknown,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q13 Max Alice,220.0,96%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q13 Pro Alice,167.0,96%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q13 Pro Alice US,211.0,96%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q14 Max Alice,220.0,96%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q14 Pro Alice,167.0,96%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q14 Pro Alice US,211.0,96%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q15 Max,199.0,Unknown,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q15 Max Orotholinear,189.0,65%,Plate Mount,1,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q2,109.0,65%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q2 HE,239.0,65%,Gasket Mount,1,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q2 Max,169.0,65%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q2 Max US,201.0,65%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q2 Pro,151.0,65%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q2 Pro US,164.0,65%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q2 US,140.0,65%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q3,109.0,80%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q3 HE,224.0,80%,Gasket Mount,1,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q3 Max,194.0,80%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q3 Max US,187.0,80%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q3 Pro,143.0,80%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q3 Pro US,177.0,80%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q3 Russian RU,158.0,80%,PCB Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q3 US,144.0,80%,Unknown,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q4,89.0,60%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q4 HE,219.0,60%,Gasket Mount,1,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q4 Pro,143.0,60%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Keychron,Keychron Q4 US,132.0,60%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wired,0,0
premium,Keychron,Keychron Q5,119.0,96%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q5 HE,249.0,96%,Gasket Mount,1,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q5 Max,189.0,96%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q5 Max US,190.0,96%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q5 Pro,159.0,96%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q5 US,162.0,96%,Unknown,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q6,119.0,100%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
premium,Keychron,Keychron Q6 HE,239.0,100%,Gasket Mount,1,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q6 Max,189.0,100%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q6 Max Japan,239.0,100%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q6 Max US,210.0,100%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q6 Pro,160.0,100%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q6 Pro US,202.0,100%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
premium,Keychron,Keychron Q6 US,188.0,100%,Unknown,0,1,Metal (likely Aluminium),1,Wired,0,1
